variant,fold,row_index,match_id,Date,y_true,idx_early_lane,idx_objective_control,idx_fight_control,idx_resource_control
M1plusM2plusRWTS_indices_logistic,4,264,2024-07-28__FPX__WBG__G1,2024-07-28,0,-0.6099482286601179,1.3502036466495029,0.18757525030607636,0.5473705353261841
M1plusM2plusRWTS_indices_logistic,4,265,2024-07-28__FPX__WBG__G2,2024-07-28,1,0.4383593588753634,0.26302886643462087,-0.07695027490112616,1.1861369961365813
M1plusM2plusRWTS_indices_logistic,4,266,2024-07-28__WE__iG__G1,2024-07-28,1,-0.1163595969389293,-0.08879206317571543,-0.5050512414563653,-0.23851794145999003
M1plusM2plusRWTS_indices_logistic,4,267,2024-07-28__WE__iG__G2,2024-07-28,1,0.37729799830685073,0.6446788220629913,-0.5615148561871344,-0.7913151041170381
M1plusM2plusRWTS_indices_logistic,4,268,2024-07-29__OMG__RA__G1,2024-07-29,1,-0.3714701798015715,1.576450182936778,0.465267632700092,0.5062709833676532
M1plusM2plusRWTS_indices_logistic,4,269,2024-07-29__OMG__RA__G2,2024-07-29,0,0.274522202467466,0.5149376662650309,-1.224885911174841,-1.0988174124008907
M1plusM2plusRWTS_indices_logistic,4,270,2024-07-29__RNG__TT__G1,2024-07-29,0,-0.6459608935756466,0.6315159170439413,-0.07029534582184405,1.000955333208281
M1plusM2plusRWTS_indices_logistic,4,271,2024-07-29__RNG__TT__G2,2024-07-29,0,-1.0585806285007808,0.43605778352843294,-0.21858476985801797,-0.4595991048075001
M1plusM2plusRWTS_indices_logistic,4,272,2024-07-30__AL__BLG__G1,2024-07-30,1,-0.36780421770766264,-0.35085504209858104,0.14904641488561107,-0.7225168886546673
M1plusM2plusRWTS_indices_logistic,4,273,2024-07-30__AL__BLG__G2,2024-07-30,0,0.5867631110551028,-0.7644925200947581,0.05405924067525519,-0.14601050742958435
M1plusM2plusRWTS_indices_logistic,4,274,2024-07-30__AL__BLG__G3,2024-07-30,1,-0.08994967037825652,0.019819813013511517,0.3112168953443208,0.7645219449560552
M1plusM2plusRWTS_indices_logistic,4,275,2024-07-30__LGD__NIP__G1,2024-07-30,1,0.3401471881198871,1.9085815858715587,0.6712532898682531,0.9256621518171715
M1plusM2plusRWTS_indices_logistic,4,276,2024-07-30__LGD__NIP__G2,2024-07-30,1,-0.7840125131507946,1.3283456599038392,-0.30047500440409625,-0.6616262920955797
M1plusM2plusRWTS_indices_logistic,4,277,2024-07-30__LGD__NIP__G3,2024-07-30,0,-0.5094363596371659,1.4990501516118182,-0.30571535419938173,-0.583490947490662
M1plusM2plusRWTS_indices_logistic,4,278,2024-07-31__BLG__FPX__G1,2024-07-31,0,-0.8646038334974325,1.5568390885756105,0.21545760588524496,-0.35117542347164277
M1plusM2plusRWTS_indices_logistic,4,279,2024-07-31__BLG__FPX__G2,2024-07-31,1,0.681023187699997,0.4962894085082473,0.9740286252479547,1.8506731514189751
M1plusM2plusRWTS_indices_logistic,4,280,2024-07-31__JDG__TES__G1,2024-07-31,0,-0.34958813028643865,0.29150150309342626,0.5028177041746553,1.037030534570988
M1plusM2plusRWTS_indices_logistic,4,281,2024-07-31__JDG__TES__G2,2024-07-31,1,-0.2029023096834557,-0.7575803270844564,-0.8374982801410353,-1.2982554539281248
